y1,x1
0.355856985,-0.262371033
0.503025174,-0.288286
0.562413096,0.006050318
0.763977349,0.641742826
0.77596432,0.543785691
0.797418892,0.551928639
0.414260954,-0.044103712
0.403297752,-0.152012348
0.411375076,-0.183257967
0.423915416,-0.177249819
0.479943067,0.039729297
0.31334883,-0.312692046
0.340658933,-0.373302341
0.346966565,-0.297131151
0.482754856,0.055277318
0.330858499,-0.23642081
0.537655294,0.068529636
0.626964748,0.230094075
0.646941602,0.253929496
0.769500732,0.293883204
0.660654068,0.436563462
0.74737066,0.321308136
0.692150831,0.494741291
0.744458854,0.525531471
0.540138781,0.488917708
0.540138781,0.083135322
0.747439325,0.498598784
0.763152122,0.49487865
0.794268787,0.526304245
0.87505424,0.630389929
0.811576664,0.75010848
0.569624245,0.086963058
0.623235941,0.22494173
0.662829101,0.246471882
0.722593784,0.325658202
0.599226356,0.604864597
0.700217843,0.198452711
0.682187498,0.400435656
0.743459105,0.480145216
0.540138781,0.486918181
0.540138781,0.083135322
0.983938098,0.827345133
0.93713361,0.967876196
0.920955777,0.87426722
0.879922271,0.71756053
0.865270615,0.759844542
0.496564656,-0.040620446
0.59944737,0.107211202
0.635357261,0.198894769
0.696599364,0.270714551
0.566402674,0.440369219
0.612978697,0.132805318
0.563624561,0.225957394
0.735374808,0.507115126
0.540138781,0.470749617
0.540138781,0.083135322
0.617798567,0.281591058
0.632124186,0.235597163
0.600150883,0.264248341
0.688960791,0.253483534
0.593498111,0.377921611
0.574756682,0.15788722
0.691212893,0.314626813
0.725528359,0.382425785
0.784083784,0.451056689
0.518835366,0.282538205
0.593062878,0.037670732
0.594147205,0.19608736
0.675194561,0.419514418
0.540138781,0.350389123
0.540138781,0.083135322
0.604043663,0.135805637
0.698039949,0.21717605
0.55900079,0.403148025
0.642237306,0.283400863
0.638240099,0.284474641
0.554883897,0.01454398
0.533416748,0.100524217
0.552549243,0.066833496
0.609582007,0.105098486
0.591363788,0.30420348
0.69077462,0.182727605
0.66884768,0.381549239
0.404510885,-0.191934466
0.540138781,-0.190978259
0.540138781,0.083135322
0.342597246,-0.338660955
0.217918471,-0.314805508
0.571127594,-0.564163089
0.397175133,1
0,-0.205649734
0.497118026,-0.139339447
0.484632343,-0.011850387
0.554035962,-0.030735344
0.595806062,0.108071893
0.561424375,0.241011709
0.514305532,0.122848749
0.650307775,0.039055735
0.738262296,0.505679667
0.540138781,0.483546764
0.540138781,0.083135322
0.691140831,-1
0.631381214,0.382281661
0.570125759,0.270220459
0.585541546,0.134984523
0.610019088,0.178580701
0.373254597,-0.235784858
0.380913854,-0.217565894
0.407969028,-0.238172293
0.470446944,-0.184061915
0.36772877,-0.022982597
0.426545918,-0.26454246
0.407910824,-0.138562441
0.541162252,0.11575219
0.540138781,0.082324535
0.540138781,0.083135322
0.387126744,0.001657933
0.321845055,-0.225746512
0.652861357,-0.356309891
0.323839456,-0.393437237
0.2819525,-0.345477372
0.418400437,-0.184107631
0.440674007,-0.024840117
0.45712772,-0.118651986
0.439032048,-0.08574459
0.404506266,-0.021813184
0.370900512,-0.190987468
0.397028297,-0.208617687
0.494955778,-0.153094679
0.540138781,0.006918997
0.540138781,0.083135322
0.550340891,0.017854571
0.568139672,0.100681752
0.566332459,0.152970731
0.352861106,-0.39443931
0.326078892,-0.23813796
0.327812016,-0.341543794
0.316093475,-0.253041595
0.380723655,-0.367813021
0.334023833,-0.23855269
0.373782367,-0.153706908
0.354270458,-0.252435237
0.408479989,-0.274902403
0,-0.130327016
0.540138781,-1
0.540138781,0.083135322
0,-0.330857486
0,-1
0,-1
0.262768805,1
0,-0.47446239
0.515130639,0.170210034
0.442047745,-0.009955198
0.504340351,-0.11590448
0.452246934,0.008680671
0.332304776,-0.015761107
0.327919185,-0.335390449
0.328161925,-0.338482857
0.374357343,-0.298929095
0.540138781,-0.251285315
0.540138781,0.083135322
0.25336951,-0.542244196
0.267567635,-0.49326098
0,-0.464864731
0.362253428,-0.346124291
0.484069526,-0.235635459
0.543693542,0.036481023
0.530526102,0.01864633
0.617004335,0.061052173
0.6709162,0.23400867
0.672352612,0.548710704
0.699621379,0.344705254
0.966276526,0.41457215
0.709648073,0.490826964
0.540138781,0.419296116
0.540138781,0.083135322
0.706105888,0.171443701
1,0.412211806
1,1
0.680063844,0.330619007
0.668387771,0.360127687
0.431844145,-0.21118167
0.435495853,-0.109640121
0.451175213,-0.129008293
0.476475894,-0.097649574
0.330661148,-0.171339512
0.31517157,-0.338677734
0.334064454,-0.359457463
0.676843882,0.161299139
0.540138781,0.353687733
0.540138781,0.083135322
0.674211502,0.395580322
1,0.348423004
0.617370486,1
0.699971378,0.378295869
0.684949636,0.399942726
0.498258471,0.039245427
0.332623929,-0.28674832
0.371156365,-0.334752172
0.382308215,-0.257687241
0.275153965,-0.18155542
0.367972881,-0.4496921
0.393334091,-0.252031475
0.36594063,-0.249668598
0.540138781,-0.268118739
0.540138781,0.083135322
0.414808065,-0.122293711
0.334291279,-0.1703839
0.396966547,-0.331417441
0.488740921,-0.041999489
0.515502214,-0.000341475
0.39110747,-0.303706318
0.51341629,0.239667416
0.582811475,0.029736906
0.537804663,0.171737373
0.682708502,0.496771455
0.694446862,0.365417004
0.765121162,0.407823265
0.725516558,0.549137473
0.540138781,0.451033086
0.540138781,0.083135322
0.896174014,0.56690228
0.786393225,0.844333768
0.717967689,0.57278645
0.606854379,0.317275345
0.605227828,0.2172288
0.366165429,-0.231048912
0.555908322,0.231840581
0.610668778,0.111816674
0.551665246,0.221337527
0.522764981,0.321110159
0.588393629,0.045529932
0.6685251,0.201186925
0.653874815,1
0.540138781,0.307749629
0.540138781,0.083135322
0.432257712,-0.162505031
0.425235659,-0.135484576
0.394259512,-0.149528712
0.548078954,0.003121227
0.450146288,0.134803712
0.338530838,-0.33732447
0.395061374,-0.195245951
0.433769137,-0.209877253
0.374868423,-0.132461697
0.307938069,-0.282746404
0.275154799,-0.384123832
0.305324733,-0.413494796
0.37226367,-0.285296232
0.540138781,-0.25547266
0.540138781,0.083135322
0.254462481,-0.555991292
0.260214031,-0.491075039
0.33874619,-0.479571939
0.375001192,-0.39430511
0.294640303,-0.219056845
0.372497678,-0.289576173
0.414420903,-0.130622298
0.439642102,-0.171158195
0.433170974,-0.120715767
0.3380889,-0.159967065
0.317393154,-0.32382223
0.398833334,-0.344171971
0.507217526,-0.042254329
0.540138781,0.022300184
0.540138781,0.083135322
0.263565719,-0.45217213
0,-0.472868562
0,-1
0.277632087,-1
0,-0.444735795
0.363480985,-0.273739189
0.401344478,-0.118533134
0.436768621,-0.197311044
0.376827627,-0.126462787
0.328659326,-0.252230406
0.35254541,-0.342681319
0.377007902,-0.274220318
0.594557464,-0.441795111
0.540138781,0.189114928
0.540138781,0.083135322
0.63004452,0.260418683
0.626688898,0.26008904
0.485541224,0.256073564
0.560096025,0.096426368
0.676927626,0.156204522
0.37239778,-0.274004698
0.461803705,0.020657033
0.514670491,-0.076392621
0.46783039,0.029340982
0.483359247,0.016567349
0.407512993,-0.033281535
0.440414786,-0.169731647
0.294031322,-0.038735479
0.540138781,-0.411937356
0.540138781,0.083135322
0.2711505,-0.519856274
0.227518603,-0.457698971
0,-0.544962764
0.358834416,-1
0.285628021,-0.267038196
0.583226681,0.175507069
0.370242447,-0.125582337
0.35144043,-0.259515077
0.32234934,-0.297119141
0.658669353,0.488479614
0.701985717,0.317338675
0.769790769,0.418989778
0.752320349,0.634130716
0.540138781,0.504640698
0.540138781,0.083135322
0.984764159,0.519162893
0.984643579,0.969528317
0.655936837,0.969287157
0.538949966,0.06184265
1,0.077899963
0.521958828,0.073879808
0.568425596,0.221148938
0.591450751,0.136851221
0.560197055,0.182901502
0.642378211,0.316893429
0.628041208,0.284756392
0.684967518,0.256082416
0.594046354,0.398936987
0.540138781,0.188092709
0.540138781,0.083135322
0.191486269,-0.313030601
0.212569401,-0.617027521
0,-0.574861169
0.493192792,-0.025677055
0.366114736,-0.013614416
0.405121118,-0.208009869
0.43060261,-0.037543863
0.430164665,-0.13879478
0.426505357,-0.13967064
0.325155199,-0.139401764
0.419707656,-0.349689603
0.414665848,-0.160584688
0.557466686,0.318787724
0.540138781,0.114933401
0.540138781,0.083135322
1,0.585111201
0.724058032,1
0.632648289,0.448116064
0.482335806,0.086487323
0.339053959,-0.237387508
0.388554752,-0.321892112
0.367571503,-0.222890496
0.372011304,-0.097794384
0.380447,-0.255977392
0.420789868,-0.23415938
0.565442383,-0.054794639
0.540138781,0.130884796
0.540138781,0.083135322
0.445215017,-0.032597661
0.37303713,-0.109569937
0.406102359,-0.24740836
0.590774477,0.308123201
0.422440261,-0.040702581
0.461721063,-0.155119449
0.490219504,-0.076557875
0.552670181,0.015259832
0.610826612,0.105340332
0.667591989,0.23114121
0.441677481,0.172587782
0.540138781,-0.116645008
0.540138781,0.083135322
0.47569263,-0.051450282
0.513215423,0.069147587
0.588740826,0.026430845
0.580616713,0.177481622
0.645166516,0.406878799
0.630634844,0.290333003
0.696777761,0.272982121
0.432119191,-0.076398373
0.540138781,-0.135761619
0.540138781,0.083135322
0.474971235,0.10757947
0.618683755,0.305969268
0.647920489,0.237367541
0.636121631,0.295840979
0.640572846,0.3627536
0.636076033,0.281145692
0.684227049,0.300494164
0.570722461,0.24340415
0.339587986,-0.255459309
0.358680069,-0.320824027
0.409222037,-0.282639861
0.323218733,-0.25467658
0.319434941,-0.353562504
0.383356541,-0.347524107
0.43029058,-0.090860486
0.577523947,0.301506877
0.672899902,0.155047864
0.678087294,0.345799774
0.469039202,0.084100008
0.352881461,-0.212023973
0.363763094,-0.294237047
0.407567352,-0.272473812
0.435270339,-0.006176829
0.598025262,0.380143881
0.666797876,0.196050525
0.685605526,0.333595753
0.32523036,-0.12782529
0.687121093,0.453194857
0.658138692,0.384714007
0.61582911,0.377602726
0.644165695,0.505592942
0.722154915,0.28833136
0.778069198,0.444309801
0.725816488,0.698238254
0.8456496,0.451632947
0.909624636,0.6912992
0.923054516,0.882605135
0.58654356,0.849090338
0.954800248,0.17308712
0.963985264,0.91283071
0.960480571,0.927970529
0.93765682,0.920961142
0.856690586,0.514678955
0.871103704,0.730361879
0.464257151,0.036005586
0.55277133,0.231147975
0.683125615,0.10554266
0.665550292,0.374437064
0.591573358,0.345662922
0.653623879,0.183146715
0.747233391,0.307247728
0.846761227,0.750365734
0.860025108,0.693522453
0.881602466,0.741990387
0.838291824,0.659587383
0.827449203,0.676583648
0.78215313,0.654898405
0.940717518,1
0.893902838,0.881435037
0.45446074,0.058179945
0.485519201,0.075518221
0.564493537,-0.028961569
0.590842485,0.172225416
0.519885421,0.182774425
0.540352881,0.039770842
0.689406216,0.080705792
0.588659763,0.051880836
0.65191859,0.18413344
0.689040244,0.30383721
0.661766291,0.288187236
0.622307956,0.323532611
0.709269583,0.244615912
0.653370857,0.083217978
0.724751234,0.333176106
0.441730171,0.042166352
0.399681777,-0.04295361
0.480438083,-0.200636417
0.443044573,-0.039123803
0.279668808,-0.178570122
0.316880584,-0.440662384
0.319966704,-0.366238832
0.342117608,-0.184654266
0.331305802,-0.315764785
0.320325077,-0.337388396
0.484492868,-0.279556036
0.502861857,-0.031014234
0.592042744,0.005723715
0.935732722,0.504373431
0.817469418,0.871465445
0.655889034,0.448916435
0.617914557,0.463787913
0.760768712,0.235829145
0.71204555,0.521537423
0.562407792,0.274331182
0.553581953,0.124815583
0.688318551,0.107163936
0.769452989,0.720679998
0.83998841,0.538905978
0.796395481,0.679976821
0.703610778,0.271236569
0.612770557,0.407221586
0.663439572,0.225541115
0.641223729,-0.088609964
0.73971796,0.282447428
0.645753026,0.397383928
0.620143235,0.434198141
0.731117368,0.240286499
0.717282355,0.462234706
0.570345759,0.667470813
0.596927762,0.140691519
0.561529219,0.193855554
0.394027025,-0.067698359
0.338123202,-0.211945981
0.330278963,-0.323753595
0.246153846,-0.501915932
0.263191015,-0.507692337
0.333102763,-0.473618001
0.33408916,-0.498805404
0.301168323,-0.30877769
0.717671096,0.473432094
0.716605484,0.568898439
0.830289602,0.433210999
0.544464409,0.660579205
0.808501959,0.71861589
0.831415355,0.617003918
0.872615039,0.66283071
0.847693861,0.973839164
0.863006592,0.695387721
0.85078162,0.726013184
0.802030683,0.567262769
1,0.615973294
0.799250901,1
0.825909078,0.591190815
0.929175436,0.675485253
0.593218923,0.301015377
0.595296025,0.36848554
0.745885134,0.190592051
0.671608269,0.491770297
0.59890008,0.322028041
0.627794325,0.19780013
0.738615394,0.255588681
0.805410862,0.730856657
0.859622836,0.610821724
0.846651614,0.719245672
0.787347019,0.426113516
0.746431649,0.574694037
0.791057706,0.506284475
0.360770553,-0.298581839
0.313547045,-0.261537701
0.517840445,0.107343793
0.540336907,0.206541538
0.670352578,0.080673814
0.600452483,0.340705186
0.598597944,0.277222753
0.644394994,0.197195888
0.75773263,0.288789988
0.721522868,1
0.753278375,0.443045765
0.730812788,0.506556749
0.716383576,0.350903511
0.660777748,0.432767123
0.712135315,0.331302673
0.634015381,0.321971923
0.745992661,0.268030733
0.3347601,-0.162600517
0.355528742,-0.145143032
0.456603259,-0.288942546
0.429114193,-0.086793453
0.305591911,-0.216803998
0.332033992,-0.388816208
0.377608836,-0.335932016
0.500470936,0.017433286
0.50182271,0.000941873
0.392598629,0.00364539
0.24879849,-0.452408105
0.275195926,-0.502403021
0.30785358,-0.449608177
0.30907625,-0.501015782
0,-0.381847501
0.43268159,0.015601903
0.445377171,-0.017835379
0.567448437,-0.109245658
0.539777875,0.134896874
0.509008825,0.137183547
0.557626307,0.01801765
0.719439924,0.115252584
0.673939466,0.447062254
0.737259626,0.347878963
0.69802916,0.474519223
0.706954539,0.252178431
0.645082772,0.413909078
0.536179483,0.290165573
0.482316136,-0.212549329
0.411902606,-0.035367727
0.438086361,-0.052724123
0.531704009,0.082082629
0.607647598,0.063408047
0.507836342,0.215295225
0.309210986,-0.171831012
0.295649379,-0.381578058
0.379073262,-0.408701271
0.27161783,-0.221817255
0.204596654,-0.45676434
0.259113967,-0.590806723
0.222866118,-0.555994272
0.248180643,-0.554267764
0,-0.503638744
0.715949416,0.318392843
0.603615463,0.450150132
0.258964807,-0.360019326
0.284189045,-0.391989946
0.328940779,-0.431621909
0.339925557,-0.342118472
0.239888743,-0.156454653
0.272640139,-0.520222545
0.420272261,-0.454719692
0.303026795,-0.090151429
0.388361096,-0.364950776
0.283459067,-0.223277807
0.266076207,-0.340013415
0.298393041,-0.467847586
0.341956198,-0.403213888
0.400657505,-0.462313503
0.389844179,-0.198684961
0.257645428,-0.366241783
0.294288933,-0.44768247
0.356730968,-0.411422133
0.362284541,-0.286538094
0.2826038,-0.179558516
0.288701147,-0.434792399
0.344686776,-0.422597736
0.255747497,-0.331939459
0.249325126,-0.488505006
0.232078761,-0.501349688
0.476301163,-0.243280292
0.262921482,-0.047397703
0.330954015,-0.474157006
0.356057554,-0.529602051
0.302376479,-0.287884861
0.367006183,-0.128637582
0.354217738,-0.2566185
0.474858284,-0.291564554
0.495477408,-0.050283432
0.277190894,-0.168881387
0.312868148,-0.445618182
0.311163515,-0.374263674
0.46089229,0.064147472
0.376168877,-0.07821545
0.232536018,-0.247662276
0,-0.464510918
0.282759637,-1
0,-0.434480697
0.426678479,-0.363004059
0.384232372,-0.146643043
0.327050626,-0.170262188
0.362713605,-1
0.386302382,-0.274572819
0.376778334,-0.227395207
0.269940943,-0.127597064
0.326538295,-0.460118145
0.332323343,-0.346923441
0.320817947,-0.267715931
0.345041901,-0.358364105
0.325796813,-0.309319407
0.331396639,-0.168550402
0.360719323,-0.337206721
0.545857787,-0.278561354
0.397088081,-0.412727267
0,-0.205823809
0.331987947,-0.255575329
0.350558162,-0.299595565
0.389930934,-0.298883677
0.386661828,-0.220138162
0.325700253,-0.128749937
0.34731093,-0.348599523
0.377469748,-0.305378109
0.417873591,-0.029547334
0.293785304,-0.164252847
0.341712415,-0.412429363
0.5564695,0.133444071
0.648681819,0.11293903
0.665150344,0.297363639
0.519126356,0.090632409
0.515592158,0.046579808
0.384103715,-0.041946918
0.412034839,-0.149035662
0.40520367,-0.175930291
0.40738228,-0.189592689
0.415596128,-0.079711527
0.391135722,-0.168807745
0.339399844,-0.217728585
0.422711492,-0.095152259
0.341203064,-0.154577017
0.378509343,-0.317593843
0.373946995,-0.221005321
0.452932537,-0.252106041
0,-0.094134927
0.407468438,-0.20944643
0,-0.185063124
0.410368413,-0.080043346
0.441881865,-0.129928112
0.495419413,-0.11623624
0.494115919,-0.009161144
0.477021724,0.048113257
0.365219265,-0.045956582
0.318410546,-0.269561499
0.315013081,-0.30585897
0,-0.369973868
0.266261607,-1
0.664142132,0.04518497
0.642379284,0.328284264
0.662978232,0.284758568
0.666798353,0.167732447
0.582877874,0.348456651
0.406995267,-0.061382532
0.403540969,-0.258051723
0.445230365,-0.192918062
0.444289446,-0.10953927
0.377946317,-0.096247226
0.338137835,-0.244107366
0.324563354,-0.323724359
0.364287466,-0.096605331
0.303649366,-0.271425039
0.439927936,-0.392701268
0.680968761,0.225335717
0.688727319,0.361937523
0.661999404,0.377454609
0.497427404,0.096803039
0.387062311,-0.005145192
0.527972281,0.062309742
0.53482151,0.095633894
0.587667167,0.069643021
0.547375739,0.175334334
0.561974823,0.299615741
0.541455269,0.123949647
0.624828041,0.082910568
0.255367249,-0.315754265
0.217254087,-0.489265531
0.324416608,-0.565491796
0.503612995,0.203121305
0.525968969,0.00722599
0.660446584,0.051937938
0.392910659,-0.063628435
0.377385646,-0.240772724
0.395240366,-0.245228678
0.385818124,-0.209519267
0.366570115,-0.05904302
0.356873035,-0.26685977
0.410050243,-0.286253929
0.614330769,0.196697861
0.460095882,0.228661537
0.311511278,-0.079808235
0.532326341,0.005057454
0.648775458,0.064652681
0.837310433,0.297550917
0.440577447,-0.035053968
0.474356949,-0.058819056
0.500719011,-0.051286101
0.515681028,0.001438022
0.564325511,0.091124177
0.539846063,0.128650993
0.53965193,0.079692096
0.786268413,0.609858871
0.741691232,0.572536826
0.643767536,0.483382463
0.446819037,-0.012895435
0.682111144,0.383093834
0.760534644,0.364222318
0.722150087,0.521069288
0.714843869,0.514349103
0.71318078,0.429687768
0.742222905,0.426361561
0.673760533,0.191061854
0.656297445,0.347521096
0.491180271,0.312594861
0.648615718,0.390024185
0.538328588,0.052208066
0.582173467,0.076657176
0.578973472,0.164346933
0.48822692,-0.037398249
0.461593151,0.033906627
0.525558352,0.22065571
0.525557339,0.232762843
0.664325118,0.053493947
0.647143066,0.334329545
0.583040595,0.276791543
0.567368507,0.16608119
0.656368077,0.136948407
0.713049769,0.372694939
0.80256182,0.426099539
0.720114708,0.609382272
0.734399378,0.418577254
0.770943582,0.477773726
0.660342991,0.541887164
0.691579521,0.129118234
0.725096643,0.399429321
0.421588123,-0.112625182
0.374273419,-0.191742182
0.477705568,-0.248008847
0.422099352,-0.044588834
0.425035208,-0.057792187
0.449414223,-0.149929553
0.496168584,-0.101171523
0.547577918,0.221251011
0.565256774,0.102944672
0.540588558,0.202774107
0.618602276,0.071426332
0.53200978,0.244184166
0.593713284,0.064019561
0.399773598,-0.089336753
0.380118817,-0.178539395
0.464265674,0.044764608
0.46931237,-0.01192382
0.5693115,-0.06137526
0.524236917,0.138622969
0.557718515,0.212993652
0.52239418,0.115437031
0.5753901,0.044788361
0.568996668,0.281089067
0.555281281,0.137993306
0.450197756,0.122481912
0.497885376,-0.050866455
0.457116455,-0.000308186
0.508915782,-0.08576712
0.579224765,0.103665084
0.580952287,0.170232922
0.431214958,0.025039852
0.363361508,-0.201251745
0.49904111,-0.271101445
0.418433994,-0.001917809
0.365157127,-0.041654795
0.485812396,-0.269685745
0.518740892,-0.028375179
0.445855588,0.053176105
0.337588012,-0.0978944
0.390950978,-0.306025565
0.300232649,-0.223447919
0.378535539,-0.395341694
0.605881512,-0.242928892
0.39320761,-0.108554035
0.366903901,-0.19051379
0.452753514,0.051624924
0.431193024,-0.068815559
0.536821425,-0.133083314
0.499971926,0.07364282
0.511080265,0.103596181
0.370354086,0.0221605
0.440044433,-0.259291857
0.382556409,-0.131055355
0.323857605,-0.234887213
0.383022308,-0.352284789
0.514549971,-0.363980025
0.563170135,0.033731252
0.531422436,0.12634024
0.301159114,-0.412174761
0.360272914,-0.291851193
0.472271025,-0.003626347
0.447865695,-0.050480634
0.514796913,-0.102222234
0.480311096,0.029593855
0.335512102,-0.082716584
0.351088524,-0.321756244
0.393222362,-0.297822952
0.54910785,0.048680037
0.521841288,0.098215699
0.502295196,0.045497417
0.308555424,-0.459774494
0.271134794,-0.374971867
0.36526534,-0.457730412
0.231372431,-0.540606976
0.167558447,-0.517852902
0.493256807,0.083268374
0.427659899,-0.109919429
0.462209105,-0.144680232
0.398674548,-0.075581789
0.456703782,-0.083175093
0.40233323,-0.086592436
0.429169059,-0.195256203
0.373046875,-0.150133163
0.43690747,-0.25390625
0.331555128,-0.12618506
0.31607312,-0.358180016
0.382644951,-0.351800382
0.422180533,-0.234710097
0.346478283,-0.30204618
0.281350046,-0.273088992
0.510495126,0.112936407
0.50050205,0.046284407
0.61492151,0.003640026
0.532142878,0.22984302
0.489136815,0.129348189
0.455416024,-0.02172637
0.474076122,-0.089167953
0.504629076,0.068430305
0.480068654,0.009258151
0.448363304,-0.039862722
0.530242562,-0.001826674
0.618145347,0.065003961
0.547218025,0.236290663
0.483030409,-0.048613667
0.45980221,-0.016642123
0.446160942,-0.038406134
0.462877184,-0.033168942
0.502987027,-0.071248382
0.494187564,0.005974025
0.538334131,0.088288456
0.544232428,0.076668292
0.624952972,0.088464856
1,0.421478987
0.656336188,1
0.643685639,0.312672377
0.719044983,0.306009322
0.707186043,0.442377299
0.689928174,0.414372116
0.56480664,0.040643096
0.507561028,0.139659852
0.404706657,-0.061820865
0.433247834,-0.125124902
0.507460833,-0.129610747
0.428734034,0.014921635
0.366012514,-0.008936644
0.46125412,-0.267974973
0.491990507,-0.07749176
0.598378658,0.087303281
0.560975075,0.196757346
0.533738256,0.132658243
0.577488542,0.184630275
0.60544318,0.165760368
0.664316952,0.210886359
0.529451966,0.069133282
0.583425462,0.081106871
0.430299789,0.022577733
0.404550672,-0.100966394
0.520893216,-0.188956439
0.461918205,0.041786402
0.557458401,0.00986588
0.530814648,0.114916772
0.583139181,0.061629295
0.604063392,0.04967773
0.572444439,0.214042604
0.572539091,0.146080196
0.821896017,0.673959136
0.86094135,0.769982815
0.903608382,0.721882701
0.884387374,0.81024754
0.842142701,0.680548549
1,0.684285402
0.88165921,1
0.923701525,0.820484698
0.928743124,0.858341515
0.946686208,0.857486248
0.891522169,0.791971087
0.911958218,0.79314059
0.892760515,0.833613992
0.706891835,0.148825228
0.586705804,0.43440783
0.39027527,-0.127487242
0.365924954,-0.197158486
0.408330023,-0.264869273
0.402124435,-0.180054069
0.489553094,0.009889632
0.448929876,-0.020893812
0.374731094,-0.094533294
0.495744199,-0.068688452
0.316168368,-0.0017941
0.414044291,-0.359411061
0.409613341,-0.381782979
0.447415382,-0.180773288
0.331719637,-0.099142402
0.329603732,-0.515402794
0.297595739,-0.32330364
0.376372963,-0.206707358
0.357714713,-0.192485452
0.391892374,-0.280063987
0.392378241,-0.212446094
0.477527738,0.053616047
0.348432124,-0.044944525
0.437343061,-0.303135753
0.485634029,-0.036058277
0.513333023,-0.020238817
0.520135224,0.026666015
0.603690267,0.058597833
0.573421121,0.207380503
0.578552186,0.146842241
0.294712335,-0.503231287
0.247134849,-0.391412586
0.307614028,-0.314710557
0.38038075,-0.24636355
0.398083925,-0.239238501
0.375017166,-0.200368404
0.32224986,-0.085799098
0.3437199,-0.355500251
0.381002247,-0.312560201
0.387538463,-0.075967818
0.282774746,-0.212677389
0.239740878,-0.423644006
0.366395563,-0.338877678
0.291529626,-0.252693564
0.422310919,-0.416940719
0.327152193,-0.476694703
0,-0.327886999
0.329206824,-0.221991122
0.328589439,-0.265177488
0.362437278,-0.342821121
0.330787927,-0.273999184
0.31456399,-0.224428415
0.371545434,-0.370872021
0.384947687,-0.255977571
0.462295204,0.091999024
0.487306893,-0.071145564
0.45802924,-0.007083952
0.287622631,-0.242192566
0.274009854,-0.424754739
0.245823339,-0.451980263
0.699993551,0.33712846
0.711971819,0.417965114
0.463125587,-0.005313307
0.49034363,0.025395602
0.476649702,-0.017274797
0.433102041,-0.044577599
0.327368796,-0.131195635
0.358664781,-0.345262408
0.397456169,-0.282670408
0.527394116,0.004314065
0.567326248,0.062473327
0.493804008,0.134652495
0.566727161,0.056955606
0.589292347,0.133454353
1,0.193050534
0.306988955,-0.479546577
0.280725867,-0.370404541
0.36636132,-0.187178373
0.463141739,-0.057855934
0.506718576,-0.073716521
0.533061802,0.016066581
0.459118068,0.314400792
0.393421203,-0.081763864
0.292214692,-0.213157564
0.699733078,0.314962953
0.76634264,0.416478008
0.927531838,0.548528075
0.795969248,0.863060474
0.757656574,0.600580335
0.683802009,0.521210372
0.428921849,-0.328457683
0.400808215,-0.121283382
0.386685282,-0.242379785
0.356097937,-0.257012248
0.37807256,-0.284483135
0.376443148,-0.24385488
0.301466256,-0.094855666
0.31161654,-0.397067457
0.341449171,-0.37676692
0.590075672,0.114321738
0.665691853,0.186484635
0.607429743,0.331383735
0.726362944,0.28838262
0.72078681,0.452725917
0.686054587,0.44157362
0.537650704,-0.067209482
0.574064374,0.096222728
0.449901253,-0.180366039
0.440229923,-0.117625713
0.431407809,-0.119540125
0.402847439,-0.135666311
0.332906395,-0.148630977
0.325280696,-0.33418718
0.350695938,-0.349438637
0.293947101,-0.144151807
0.304016203,-0.405677617
0,-0.391967624
0.355794489,-0.421300977
0.302170187,-0.288411021
0.452440947,-0.395659655
0.591968417,0.041945487
0.559379399,0.203829765
0.33755073,-0.275936544
0.344002098,-0.227963686
0.38698715,-0.311995834
0.377917916,-0.224225223
0.325642467,-0.132390469
0.340700746,-0.348715067
0.408651531,-0.318598509
0.428101093,-0.077790022
0.514813066,-0.136765867
0.524112225,0.029626161
0.488482296,-0.006267905
0.263981014,-0.023035407
0.332024962,-0.463403493
0.543772757,0.245297313
0.524132133,0.108014405
0.332197696,-0.279283762
0.439203113,-0.098340541
0.476169586,-0.121593803
0.450991869,-0.046294808
0.481912285,0.065238237
0.412100971,-0.0361754
0.383811533,-0.175798059
0.448264748,-0.02140218
0.450778663,-0.09923771
0.338506281,-0.098442674
0.365742117,-0.172421455
0.39981702,-0.264059216
0.387255847,-0.196655482
0.359046757,-0.377120882
0.337048948,-0.252597868
0.382723123,-0.137922883
0.436621279,-0.117989779
0.428872526,-0.126757413
0.391168356,-0.141470075
0.651183069,0.496823788
0.703423619,0.302366138
0.761429965,0.41053772
0.524224997,0.446331561
0.549117267,0.052463979
0.553447664,0.098234564
0.66353482,0.174106568
0.535974264,0.32706967
0.647016585,0.081160754
0.574012101,0.054001063
0.558650255,0.168634027
0.614348769,0.253116667
0.697635233,0.321281105
0.727178216,0.395270467
0.71374011,0.457373977
0.830356061,0.719170809
0.864243209,0.660712123
0.861527264,0.728486419
0.890059471,0.762537479
0.792126656,0.793973565
0.915489554,0.584253311
0.851690888,0.732491255
0.869676292,0.71357733
0.801347733,0.754627347
0.565795779,0.067560136
0.581399381,0.152673393
0.515328288,0.142061055
0.567777634,0.166256905
0.642339051,0.135555238
0.626841247,0.28570202
0.597287118,0.338279724
0.630486429,0.194574237
0.700492799,0.260972828
0.664969742,0.441542059
0.673614025,0.337164253
0.532603264,0.34722802
0.728914857,0.188313872
0.625599742,0.461824507
0.636098444,0.262667596
0.858622015,0.648654103
0.869350672,0.738028824
0.640595496,0.304053754
0.740546763,0.455279469
0.784884095,0.482457668
0.79420656,0.572710931
0.678279996,0.419049472
0.710499406,0.356560022
0.799458683,0.420998812
0.739911675,0.573194504
0.795832515,0.49281612
0.676703632,0.601954103
