y1,y2,x1
0.244497393,-1.233825319,0.976983264
0.951743118,0.898987339,-0.046984994
0.75103328,0.879273959,0.160620803
0.237280739,-0.849894296,0.875111279
0.096046342,-0.200736419,-0.979031694
0.636227512,0.022635653,-0.840327669
0.532933581,0.509646227,-0.045164573
0.461764224,0.522521407,0.34275153
1.779940347,1.9013157,0.050109138
-0.559978792,-2.836126911,0.736312376
-0.214038577,-1.017231616,0.522437329
0.158685931,0.141625695,-0.209274136
-0.627301059,-0.332457211,-0.446355227
0.3713161,0.00226447,-0.750162988
0.587763639,0.701871664,0.234697212
-0.481580957,-1.866460294,0.588876805
0.291971962,0.1364025,0.479474532
-1.150920611,-0.754246799,-0.262218834
0.615806668,0.398104984,0.965381696
0.780768615,0.894203755,0.132866046
0.645277625,0.846785778,0.641265763
-1.220899696,-0.55755313,-0.595317946
-0.223944296,-0.237298235,-0.884247544
0.585071723,0.737764825,0.406111611
0.378628831,0.093862355,0.679115422
0.949300539,0.61906474,-0.304184637
0.293215723,0.226071363,0.368431868
-0.254478433,-0.660154034,0.334795546
0.049933072,0.059810051,-0.23321324
-1.032523417,-0.511866046,-0.50524857
0.58470279,0.714085314,0.585408481
0.733240358,0.244499729,-0.592886262
-0.82748562,-0.387772983,-0.68257896
1.89224975,4.224587729,0.666097627
0.920826129,1.366269013,0.417138848
-1.027337603,-6.736214687,0.976659468
-1.847273464,-2.692328641,0.220346953
1.161920893,2.17500055,0.627423811
-1.349762545,-4.368674908,0.640666527
0.954403819,1.831072548,0.923224047
-0.066359464,-0.209762353,-0.916594116
0.922108274,1.149294873,0.208796811
0.390203475,-0.059903796,-0.86101492
2.729130682,9.441532709,0.969868505
-0.245792586,-3.335430856,0.974240009
-0.495557741,-0.262931595,-0.465974275
0.550857442,0.665170946,0.300872812
-0.676039738,-4.965780338,0.95232861
-0.368156587,-1.253655597,0.490916663
-0.831870315,-0.411362016,-0.963264003
0.722456797,0.546635414,-0.217632581
0.828499102,0.797753466,-0.032571924
-2.076887442,-2.996662445,0.21740047
0.79827349,1.111385905,0.379212422
-0.169933644,-0.261136012,-0.977047913
1.000960536,1.324885635,0.263116778
-0.757714382,-2.794811401,0.636167073
0.163836706,-0.283142856,0.57709749
1.982135188,0.563720957,-0.722632963
-0.14777918,-0.201563234,-0.845255167
0.114606562,0.114622773,-0.170643308
1.309285398,0.175320921,-0.878529708
-0.136693586,-0.098904569,-0.536702188
0.530348334,0.557563317,0.057605705
1.553300993,1.917042784,0.167984892
-1.264832972,-0.949689004,-0.173073174
-0.686748625,-0.336875088,-0.652342107
1.207971888,0.484484719,-0.552455231
0.824020946,0.394603015,-0.464211209
0.449636874,-0.060886482,0.875162263
3.098092464,4.037543834,0.192777815
0.708001972,0.873721806,0.236103811
0.719925572,0.924196103,0.289916073
1.073972727,1.716330492,0.461702051
-1.476009977,-3.42929252,0.469477249
0.806245453,0.776587519,-0.032542826
-0.261656686,-0.193628696,-0.716779995
1.702195273,2.765451836,0.397678048
0.513656321,0.20197963,-0.521484816
0.810175399,1.009006564,0.223870322
0.632733907,0.815975869,0.635662831
-0.586447491,-0.333264687,-0.360440742
1.450668817,1.019209706,-0.250808522
1.925325037,1.825943991,-0.039094928
-0.224444045,-1.916084277,0.756007693
1.035617931,1.774120785,0.565591992
-0.891247687,-0.459670972,-0.465867782
0.052988618,-0.119662006,-0.791048954
2.004006439,5.192146216,0.788047009
-0.227915133,-0.126576343,-0.428086391
0.148592099,-1.080868858,0.85024617
0.934940393,1.457819812,0.481000213
-0.673604681,-2.164048691,0.553936087
-0.423197119,-0.31471375,-0.962374639
0.32788255,0.253047137,0.424091607
-0.82835618,-0.439396025,-0.435893407
1.232187083,2.876771893,0.890238
0.78495515,1.087601868,0.994047574
1.195336322,1.080511446,-0.078431168
-0.866627371,-0.585090474,-0.234505506
1.614909219,0.285943171,-0.852816999
-0.184073143,-0.103453647,-0.246507758
-0.321229634,-0.210936883,-0.203331692
-0.263386894,-0.150949623,-0.290991833
0.075926659,-0.194632361,-0.957954684
1.706432244,1.529495882,-0.080977972
-0.672756833,-1.704374558,0.442772228
0.744434826,0.545874056,-0.237266844
-0.869311514,-1.108293022,0.127580929
-0.738547837,-2.227020244,0.535793198
0.254675207,0.256068579,0.090090635
-0.704707295,-0.51656746,-0.174357897
-0.186458668,-0.736751744,0.432468401
-1.273408895,-0.522818328,-0.803644545
-0.620923975,-0.312663862,-0.665720411
0.132775742,0.10070956,0.139999685
-1.421534581,-2.214238528,0.24951595
1.574320225,0.402612158,-0.741875238
-1.179783555,-0.935072883,-0.137747529
1.690929308,0.749247177,-0.515525049
0.123318268,-0.026186826,-0.63855293
1.294898931,0.937101081,-0.233339004
-1.551284572,-0.583263984,-0.935237605
0.687214879,0.811666255,0.182127314
0.799245679,1.187603083,0.496834906
-0.449420114,-0.266468187,-0.30679502
1.840727559,1.635520552,-0.086628183
-1.529002786,-0.577740053,-0.935749211
0.053324488,-1.569214146,0.882786012
0.31641621,0.1579523,0.509246795
-1.003566977,-0.466906759,-0.601802746
-0.632275036,-0.739554851,0.077436408
0.647624735,0.813441002,0.727642329
-0.725807342,-1.153041611,0.229349068
-0.257819931,-0.503116146,0.236494272
-0.985252381,-0.43669378,-0.785595229
-0.50387681,-0.263023532,-0.562821317
0.762827624,1.025074103,0.341391762
-2.494883615,-2.374447467,-0.030658497
0.759368226,0.914731462,0.192935303
0.908034621,1.591896152,0.732780953
0.006778914,-0.207900871,0.317472689
-0.271585453,-0.842467985,0.408266225
-0.162817834,-0.960051424,0.542723525
-0.744161621,-0.466116032,-0.283655397
0.028642126,-0.006039061,-0.478206031
-0.168561115,-0.129893117,-0.084021497
0.593703643,0.440725348,0.895469503
0.606661375,0.739193371,0.261525845
-0.361613439,-0.219875479,-0.268721224
3.189069595,6.952132914,0.582192609
1.548861724,1.304666335,-0.126573067
-0.202338624,-0.240672811,-0.907759449
1.066596503,1.895821385,0.601631338
-0.308512726,-1.139305197,0.494414934
-0.39570628,-0.279708217,-0.873763719
-0.966976096,-0.459578722,-0.571865261
-0.954615881,-0.681476717,-0.199810036
1.65858699,4.424450551,0.873418738
2.906120007,10.32879139,0.980028505
0.675427416,0.017100398,-0.862903936
-0.623070383,-0.978175602,0.215450084
0.697673415,0.304863164,-0.497874121
-1.944118932,-1.657747902,-0.097983232
0.671501263,0.724877833,0.90610058
1.942292237,1.999944866,0.021837591
1.31635895,2.195892702,0.459417292
-1.375551969,-1.551386354,0.069096951
1.319636143,1.027972568,-0.183621706
0.71841401,1.035702035,0.673093878
1.04502718,1.64949559,0.455015868
0.5600178,0.648037678,0.599176096
-1.014856898,-0.447412853,-0.753587082
-1.5554705,-4.627509367,0.608577956
0.517675509,0.045997994,-0.755749911
-0.112429042,-0.154976722,-0.750788823
-0.740078205,-0.358915238,-0.615658573
-2.045253125,-0.807946524,-0.70796933
1.398569652,1.052604615,-0.205989015
0.727585403,0.001618897,-0.902413148
1.796400366,1.022279511,-0.378832006
1.00270665,1.980871726,0.855703732
0.70938925,0.067532184,-0.808387149
0.873520078,0.984702757,0.110223426
1.841337325,5.564270922,0.956969377
2.035316051,3.391477686,0.402887974
-0.621955473,-0.314684009,-0.55014023
1.0755536,1.213059876,0.102873524
-1.022893922,-0.742153523,-0.190905715
-0.767940773,-2.727583762,0.619756619
-0.682711391,-3.147733167,0.72742806
-1.390717666,-8.176852355,0.967891891
0.528832601,0.117420827,-0.656163843
0.158192738,-0.171643635,-0.95154844
0.399950823,0.015864744,-0.743188644
1.96436769,2.80841437,0.27889399
1.570431174,0.549170281,-0.622970923
1.912841722,5.482021985,0.893295292
-1.335496713,-2.733744894,0.39443429
-1.176581217,-0.505385844,-0.719152892
-0.629600119,-0.401163753,-0.264603202
-0.310311174,-1.211276797,0.517053947
0.370726099,0.365962544,-0.017912487
0.225373229,0.225839721,0.031401924
-0.108204313,-0.077491937,-0.081283778
-0.48069256,-0.314948993,-0.231512396
0.676107999,0.828290585,0.236134489
-0.346648544,-0.485905423,0.136131069
1.692394549,3.360423186,0.580114789
1.531267032,1.889017894,0.168127688
1.144193005,1.102434501,-0.029679157
-0.538752867,-0.278372963,-0.599632497
-0.112436724,-0.195481173,-0.854738912
0.706424818,0.179683839,-0.661425248
0.23328729,0.098780998,-0.467300595
-0.739626254,-2.69303592,0.626454864
2.318949994,1.919047579,-0.134673922
-1.043672979,-0.573526702,-0.398823559
-0.242302348,-2.186324456,0.798088021
-0.705058,-0.34515067,-0.613094052
1.343749023,1.018395976,-0.201983128
1.007763597,2.061202521,0.955366145
-0.912765009,-0.725518962,-0.131345876
1.179391454,1.471889921,0.190537564
0.63184843,0.398188233,-0.330854543
0.504662928,0.550827013,0.113934513
-0.154743382,-0.132904123,-0.045353434
1.397402237,1.159335186,-0.138778464
0.038638712,-0.152108243,-0.85164983
-1.665778578,-0.87775332,-0.433167323
0.344769865,-0.663098272,0.940273478
0.357580172,0.288513209,0.455899362
-0.572278271,-0.694926913,0.0930528
-0.769270073,-0.366912828,-0.720371378
0.029823325,-0.180692674,0.326341809
-1.342388564,-2.227878715,0.28178828
-0.635331573,-4.179536579,0.885297502
0.750882726,-0.05790173,-0.989725941
-0.077578989,-0.031657905,-0.198486259
1.163329127,1.223157189,0.041016263
0.440221202,0.423329684,-0.044358924
1.412722208,0.263666751,-0.820603595
0.403228115,0.397582281,-0.0179763
-0.748641762,-0.359834438,-0.661284647
-0.251454194,-3.406517901,0.98024458
-0.553040256,-0.345826427,-0.273101585
-0.784092632,-0.678864539,-0.078727027
-0.753591705,-1.426876118,0.315734115
-0.876288276,-1.126808083,0.132182681
0.334294225,0.074917511,-0.602942505
0.278076406,0.227745869,-0.212559224
-0.399476016,-0.264840699,-0.817995172
0.390787239,0.229567546,0.601595203
2.600827333,0.693882871,-0.769284763
1.202312027,2.6748862,0.841096133
-1.414327021,-4.93764404,0.686386275
0.567023143,-0.026282415,-0.882706685
-0.276162611,-1.982060755,0.736805505
1.548677236,1.834533008,0.134233397
1.763924411,2.247074983,0.189549685
-0.135031966,-0.207021479,-0.867850441
-1.971463847,-1.671803817,-0.101559813
-0.824136995,-3.244534276,0.680231113
-0.374137078,-2.728650509,0.815457783
0.942920949,1.730906366,0.786466719
0.719641667,0.735948447,0.021017544
-1.431894708,-1.363224874,-0.028922438
1.361547262,3.292560229,0.861874291
0.663401957,0.426431465,-0.31911508
2.068976886,1.627014881,-0.170904004
1.051488676,2.099985176,0.80091016
-0.999744177,-0.441327065,-0.779713951
0.413602229,0.024606964,-0.736350859
0.220192987,-0.955719903,0.886440038
-0.780676323,-0.377186223,-0.596321535
-0.478454561,-0.297457339,-0.856386692
1.151762719,2.535496798,0.866595721
2.115135521,4.870832657,0.673390244
-0.850557988,-3.006984468,0.631427682
2.111525924,6.297484274,0.901387363
0.451212327,0.276017335,-0.351906328
0.951769921,1.574156381,0.561391533
