y1,y2,y3,y4,x1,x2
2.800399395,0.457779065,16.45121599,0.581455442,1.114362662,0.639298227
0.739295301,-0.962424292,2.094459031,0.140517353,-0.076552714,0.297889567
2.235476624,1.992519774,9.350937673,2.698024327,0.932925054,2.161827267
2.526579395,2.897065307,12.51063891,6.666302156,-0.157981739,1.093090351
0.74032224,1.614210122,2.096611018,1.848196173,-0.681509515,0.90581735
0.281279444,0.13784394,1.324823766,0.422250703,-1.220101091,0.268279814
-0.98657644,-1.116631842,0.372850986,0.120436596,-0.708912992,0.451302879
0.041322442,1.887912975,1.042188096,2.430052773,-0.748679598,1.619926467
3.018941476,0.727379869,20.46961264,0.761381958,0.576077526,0.386111067
0.86532938,1.692783467,2.375788493,1.999272706,-0.052099464,1.647957421
-2.074866409,0.733869558,0.125573202,0.766339158,-0.630337174,3.463063046
-0.002658336,2.765765505,0.997345194,5.846045822,-0.898336066,2.578685643
1.364073368,-2.898078649,3.912096297,0.020280841,1.512685876,0.264808382
-0.166294092,0.379265028,0.846797161,0.537549209,-0.236749293,1.135367955
0.450799189,2.338877395,1.569566064,3.814758634,-1.248803422,1.009964703
0.970622845,2.973079727,2.639588001,7.192794254,-0.430009336,2.47183779
2.23161811,2.666493687,9.314926469,5.29357429,0.093299436,1.466995582
2.556166495,-0.656040202,12.88632272,0.190893385,0.833041089,0.270243995
0.76244252,0.382302165,2.143505387,0.539184301,-0.084932478,0.712939025
0.243466785,1.766469929,1.275663946,2.152155566,0.111853039,3.086965186
1.033759839,3.995008639,2.811617216,19.98553255,-1.039435943,2.546525609
2.239644818,3.790904462,9.389995541,16.29575203,0.796422814,6.237602598
0.434726664,-1.18622739,1.544540822,0.112339764,0.099903376,0.375036224
2.97066273,0.859105569,19.50484175,0.868581002,0.736959753,0.511327487
4.39476296,1.512947574,81.02542221,1.670207005,1.546881334,0.687750658
3.164036232,4.388685516,23.66592458,29.62698248,0.178920972,2.705681518
-0.026817191,0.55021796,0.973539197,0.637767144,-0.282546592,1.107542402
-0.541815989,2.833547771,0.581690949,6.256042338,-0.767298779,4.405896369
-0.280828392,1.423850993,0.755157916,1.527833918,-0.57640424,1.75075773
-0.747941183,0.838019016,0.473340071,0.850457376,-0.91485584,1.15309653
1.188235496,3.377876654,3.281286254,10.78198466,0.369910961,6.231840616
-1.497203998,1.481919248,0.223754906,1.619179028,-1.467684363,1.679334864
-0.176222557,3.479631803,0.838431363,11.93686849,-1.745361978,1.997455782
-0.698610998,0.344476762,0.497275541,0.519170342,-0.667381804,1.028406005
2.238251004,0.364264768,9.376916745,0.529546006,1.084279006,0.847855422
1.836783914,0.570983875,6.276320583,0.65114943,0.122831641,0.486248703
1.383398354,0.202027112,3.988432731,0.450240728,-0.494249395,0.277528896
1.232271473,-0.106384034,3.429009599,0.330752792,0.669588184,0.800235819
-0.035304496,0.532891953,0.965311438,0.626812362,-0.351478853,1.027695359
1.351149989,4.265062341,3.86186408,26.18174313,-0.114980401,6.219116367
2.127234639,3.785372098,8.391628814,16.20584692,0.072986942,3.24921008
2.381997331,0.214368695,10.8265054,0.455831842,1.088774613,0.700254706
1.50885966,0.970698497,4.521571726,0.971123624,1.292568738,2.544144972
4.632887973,1.081112214,102.8105499,1.084492585,1.282511294,0.337787185
3.90365375,2.614779227,49.58328345,5.026778023,0.979056118,1.12727863
0.783833529,0.997269604,2.189851053,0.997273328,0.329469783,1.602813464
3.754386003,-1.611150117,42.70798918,0.073450019,1.879635718,0.183161251
2.304879811,1.029589936,10.02297353,1.030032068,2.042899031,3.295987372
3.562587531,0.538022788,35.25430081,0.630036697,1.328576373,0.50268069
2.282843833,-0.103337909,9.804523223,0.331761843,-0.219668644,0.16357945
-2.197351794,-2.501328473,0.111096977,0.030157294,-1.040047432,0.288604353
0.509856161,-2.735701323,1.665051678,0.023856434,0.192949783,0.139351577
-0.474031312,-0.259231932,0.622487761,0.283871976,-0.555236252,0.662299992
0.731354941,1.557574698,2.077894126,1.746431736,0.27499089,2.283716275
-1.859055703,-1.875623757,0.155819701,0.056380961,-0.550513405,0.570319371
2.882853399,-0.339262367,17.865177,0.262038886,0.921259893,0.293224344
2.752385849,-1.032174087,15.67999739,0.131050296,2.189455992,0.716351748
2.420994546,0.984264133,11.2570494,0.984387295,0.96399479,1.006193617
2.705712435,1.962823943,14.96497447,2.619082178,0.741818476,1.279615294
0.857839426,1.473156449,2.358060422,1.605052472,0.037356565,1.564502549
5.163258922,1.524481486,174.7329698,1.689582549,2.180833686,0.782690499
0.854907124,0.859634837,2.351156004,0.869040836,-0.079585204,0.926414616
2.416782093,2.036913813,11.20972934,2.820498981,1.376295029,3.074214769
4.00933443,4.017484956,55.11017868,20.43981993,1.575316677,4.858600145
0.806732728,-0.675624731,2.240575444,0.187191199,0.160376978,0.436982851
-2.107218924,3.509428663,0.121575608,12.29790181,-3.253220073,1.634295218
0.486844558,1.009605754,1.627173658,1.009652038,-0.329930487,1.018750603
2.538449732,3.834237272,12.66002931,17.01741569,0.457089826,3.746972518
-0.750992733,2.600509008,0.471897852,4.955554198,-1.304103757,2.535094048
-3.944808757,-0.393724382,0.019354918,0.248149378,-1.291173439,2.933558363
0.993457666,-0.816517851,2.700555969,0.162590932,0.906379732,0.740617772
-3.618044503,2.143008677,0.026835101,3.136189969,-2.795961495,2.842661113
1.587144521,2.300515329,4.889766348,3.671188051,0.233560571,2.032245035
-1.746277028,-3.246834316,0.174422105,0.014309462,-0.269035939,0.280998074
0.973879051,0.563568032,2.648197052,0.646338468,-0.658545055,0.393731634
0.490592956,2.455985059,1.633284398,4.288706014,0.063345793,3.949571908
0.328837979,-0.444456547,1.389352733,0.235874228,0.054476839,0.630619351
-0.185097607,1.41793259,0.831023166,1.518818288,0.247009323,3.727344769
-0.267840416,0.534508331,0.765029858,0.627826346,0.124035548,1.932732322
0.253446787,-0.55015445,1.288458814,0.212215195,-0.5352567,0.342668813
1.897093294,0.700889764,6.666488728,0.741477668,0.258482591,0.583339209
0.983680342,-3.043965179,2.67428042,0.017527833,1.387708868,0.273244537
0.99639369,0.280988249,2.708496517,0.487233526,0.667170446,1.209531973
3.7813459,-3.77360722,43.87505347,0.008449845,1.497049452,0.029025342
0.13464231,2.364059317,1.144127468,3.912041331,-0.274880403,3.358174763
4.039982267,3.601694232,56.82533511,13.48656806,0.583075843,1.337609172
3.000784462,3.467902989,20.10129945,11.79768102,0.503358526,2.258658103
0.480626511,1.261987115,1.617087208,1.299509799,-0.743247682,0.800642609
-0.220431929,3.157130714,0.802172242,8.646293348,-0.816877585,4.198934671
4.084786304,1.563774469,59.42923658,1.757292846,1.870283681,1.208777024
-0.946785691,-1.178287286,0.387986128,0.113235304,-0.827253044,0.374715788
3.054086193,1.510565392,21.20180232,1.666233003,0.950712694,0.924685893
2.080955433,3.831326599,8.012120307,16.96795558,-0.266172351,2.461428222
0.434806638,-0.085727268,1.54466435,0.33765613,-1.099082182,0.235485771
-2.114570571,0.0795401,0.120685104,0.398335804,-1.534217543,0.931017602
-2.428341639,-1.813092263,0.088182951,0.06001911,-1.20630986,0.451065098
-2.034693609,-1.427814924,0.130720528,0.08822941,-1.950025273,0.213218145
0.114829326,4.585189724,1.12168198,36.06019856,-0.88404003,8.135199268
3.811102958,2.602013128,45.20026536,4.963013557,0.973405985,1.18216334
-1.190066458,0.452538499,0.304201047,0.578416257,-0.580971316,1.672130657
3.969535665,1.552476675,52.95993397,1.737551042,1.736767382,1.133595819
0.974486858,-1.138371851,2.649807134,0.117846559,-0.172675318,0.205718245
0.786966464,2.303516402,2.196722471,3.6822221,-0.937992532,1.075774385
0.545199538,2.993635432,1.724952542,7.342177292,-0.28459366,3.848551856
-0.240826007,2.705800485,0.785978369,5.505791205,-0.589018102,3.956657327
-0.812711275,-0.92243613,0.443653567,0.146250243,-0.443931426,0.596258292
0.572574377,2.75632018,1.772825101,5.791087974,0.059996573,4.55318555
0.761225651,2.886564821,2.140898607,6.596668974,0.082232949,4.477772571
4.488150611,4.572419781,88.956778,35.60263958,0.758397524,2.258220175
4.256025862,5.945004187,70.52913325,140.471439,0.539662991,5.289102336
1.99826819,2.355749768,7.376270734,3.879668718,0.776647647,2.759277026
0.154590058,0.74706678,1.167179387,0.776519736,0.132171665,1.694107657
-2.183232884,-3.890338941,0.112676671,0.007518874,-0.8068653,0.142996374
2.188696762,2.54713702,8.923575991,4.698000627,0.449350086,1.990349512
0.528388602,0.023923543,1.696196856,0.376786541,0.412641457,1.079320221
2.679238252,2.028409897,14.57398736,2.796615389,-0.403614049,0.432791315
-0.467749989,-0.110898165,0.626410114,0.329263096,-0.388088277,0.860546986
2.753888052,-0.383213869,15.70356963,0.25077131,1.095187748,0.369275045
6.820996745,6.635176881,916.898469,280.1084587,1.340480043,3.375691301
0.062698322,-0.366662932,1.064705593,0.254956348,0.114405547,0.842117867
0.719169694,-0.693373346,2.05272811,0.183898124,-0.39226462,0.263432007
2.371642293,0.105446608,10.71497497,0.408790127,1.652357843,1.152070456
-0.517892764,-0.589462935,0.595774664,0.204035162,-1.243697609,0.274882635
-1.241153341,-1.871995327,0.289050652,0.056585907,-0.911925871,0.263820272
2.352368331,-1.630922211,10.51043245,0.072012021,0.850043472,0.164394943
-0.684838135,-0.313929665,0.504171831,0.268761835,-0.925312995,0.507610589
1.157129581,-0.893279317,3.180789961,0.150577208,0.893581214,0.622906999
-0.400221918,2.552418306,0.670171306,4.722877749,-0.941009738,2.793840238
2.800029177,1.095519683,16.44512659,1.100230478,0.538952094,0.550247243
2.321005857,4.33374152,10.18591473,28.04306936,-0.181974398,3.189452836
0.964940122,-2.372551592,2.624630493,0.034302001,0.891767595,0.2636252
2.744201375,-0.638244426,15.5521886,0.194320888,1.329208205,0.396231889
2.004225339,0.547681839,7.420343419,0.636151739,-0.103466125,0.341470111
0.808374568,-2.290897091,2.244257134,0.037220444,0.615064611,0.234308538
-4.228159282,-2.411598935,0.014579202,0.032988412,-1.799772395,0.555030527
-0.329960271,-0.108978989,0.718952296,0.329895616,-0.262705142,0.891023669
-1.782452273,-1.047795761,0.168225107,0.129018979,-1.210141877,0.486571768
1.354204471,1.052438978,3.873678108,1.053838253,0.204477253,1.003305709
0.57527205,2.077305217,1.777614061,2.936754961,-0.013994105,2.684142581
0.878694869,2.661760211,2.407755218,5.268576496,-0.23520084,2.594799861
0.295149611,-1.985424376,1.34332732,0.05051806,-0.188318654,0.181100833
2.801042998,1.814216572,16.46180745,2.257406465,0.951283069,1.340977446
0.402972046,-1.089508608,1.496265065,0.12374793,-0.154014786,0.316952966
4.971468204,1.927160596,144.2385035,2.52732289,1.854244505,0.83921034
-2.593578557,0.315404678,0.074752056,0.504294265,-1.904167354,1.035780037
1.829616198,0.290487003,6.231494541,0.491883688,0.359299702,0.513355635
3.286952851,-1.108379794,26.76119394,0.121434556,2.114534946,0.442335419
-0.495617001,1.390822532,0.609194917,1.478196157,-1.135748987,1.129615567
-0.242114151,1.05030091,0.784966568,1.051587482,-0.796255986,1.067536924
-1.280874821,-3.274049421,0.277794174,0.01392528,-0.39756945,0.177932233
0.993359506,-0.547606502,2.700290894,0.212756597,0.091724042,0.39235563
1.822172554,4.128195113,6.185281724,22.83273182,-0.238694074,3.664362209
0.988456378,0.796424446,2.687083427,0.815808564,-0.461962364,0.554336347
4.032758542,1.976187099,56.41632359,2.654316277,1.926340607,1.742451411
-0.009234221,-0.484731658,0.990808283,0.226563129,0.122054815,0.822881169
3.807304518,1.137040497,45.02890053,1.146874592,1.092050577,0.502517187
-3.379184504,1.203249676,0.034075232,1.225378377,-2.972257475,1.086214423
2.240959824,0.800446495,9.402351557,0.819096394,1.128489051,1.183110316
4.610028406,3.850348306,100.4870041,17.29380433,1.312000129,2.2379197
-0.493504281,-0.087893625,0.610483336,0.336925438,-0.482607973,0.808802218
0.966072466,0.024716858,2.627604161,0.37708557,-0.224858997,0.42637783
4.783385388,0.336725199,119.5082477,0.515161518,1.667765311,0.27343952
1.664050594,-2.214768624,5.280657379,0.040164626,0.041218532,0.078499663
2.250240004,1.497364753,9.490013202,1.644382203,1.038174846,1.709597584
1.463046297,0.616780395,4.319096758,0.681663186,0.587642933,1.023743151
1.117686164,2.925532006,3.057770832,6.858796618,-0.158299577,2.848894385
1.075352992,0.753873823,2.931027348,0.781823571,-0.292085415,0.602658329
-1.111241045,1.990550363,0.329150217,2.692716035,-1.419898963,1.911640884
-0.889028066,3.047027159,0.411055077,7.744842665,-2.138318025,1.625342871
0.900417843,-0.876334268,2.460631053,0.153150487,-0.022500105,0.299092762
0.704360352,0.29524862,2.02255255,0.494231435,0.269770954,0.997034206
0.782872033,3.917615773,2.187746531,18.49713348,-0.502969399,4.888374137
-0.255571237,-2.691618707,0.774473964,0.024931612,0.63080739,0.370380562
2.103821556,1.482007577,8.197437098,1.619322055,0.474565208,1.061860497
0.98597236,2.483082733,2.680416948,4.406508853,-0.340659062,1.929796429
0.849527624,0.425463352,2.33854192,0.562965659,0.04960156,0.792068061
1.825751621,1.001374848,6.207458922,1.001375794,1.295263191,2.107871511
1.076941704,1.416622254,2.935687607,1.516829428,0.314624205,1.717857551
3.752189098,1.29709172,42.61426676,1.345938743,0.801572504,0.433805465
0.985573865,0.458703317,2.679349027,0.581993102,0.486058896,1.144321477
1.256629467,-1.758343698,3.513558942,0.063396685,1.725561057,0.752449756
1.965894733,2.512272814,7.141299291,4.537030913,0.102432861,1.594698858
-0.98606627,-1.160944546,0.373041252,0.115216243,-0.989837075,0.330740039
-0.201548379,0.327380521,0.817464028,0.510369922,-0.460441209,0.89778744
0.141128197,-0.140007432,1.151572266,0.319816645,0.237661492,1.051521055
0.573345475,1.443759964,1.774192652,1.558556331,-0.269397264,1.364624176
1.446908196,1.969570535,4.249954156,2.636811798,-0.16955407,1.195886187
1.409821434,-1.177153612,4.095224072,0.113363749,0.664868973,0.346531672
-0.770054314,-1.067179727,0.462987921,0.126542162,-0.775550915,0.377707753
-0.782251482,1.254635449,0.45737508,1.289991267,-1.919261131,0.570446147
3.781489132,-1.171857667,43.88133823,0.11396571,2.01933254,0.277232532
1.492914059,3.820054935,4.450044335,16.77777234,0.435210515,7.290978528
1.949474997,0.480998845,7.02499847,0.595114678,1.050168832,1.073779567
1.432262375,1.297293597,4.188163677,1.346210485,-0.312114841,0.668917847
0.146232797,-0.287842266,1.157465611,0.275865386,0.093617617,0.822204807
-1.38053124,1.259417718,0.25144494,1.296175128,-2.153187751,0.674879057
2.342691896,1.670498875,10.40921941,1.955212485,0.357993071,0.913807256
1.234196281,0.242431223,3.435616141,0.468804812,0.467864811,0.824224863
0.488387061,0.899975961,1.629685516,0.904815667,-0.906688835,0.531370248
1.19274499,1.429243885,3.296116609,1.53609562,-0.529349916,0.689572123
3.590985364,0.476732477,36.26979727,0.592581109,1.343576717,0.48066156
3.72899313,1.80491023,41.63716385,2.23649572,0.469434057,0.44339783
-1.342010823,-0.0807249,0.261319672,0.339349442,-0.253105088,1.799937953
0.388734642,-0.963106084,1.475113067,0.140421582,0.369103715,0.587356431
-2.396579999,1.82869282,0.09102874,2.290322919,-1.34670719,4.349849974
2.925583073,1.35674903,18.64509433,1.42867727,1.171935426,1.134334419
-0.278475438,3.901051959,0.756936859,18.19327388,-1.908736345,2.405157171
1.171302737,1.961692136,3.226192783,2.61611956,-1.004390811,0.62035428
2.503327969,-1.876100051,12.22310446,0.056354113,0.676687514,0.106146914
3.607155879,1.902101414,36.86106625,2.464777189,1.152321744,1.015741378
-1.74401475,2.553376495,0.174817143,4.727405327,-1.732759918,3.10237386
2.370935045,1.355864018,10.7073995,1.427413432,0.601308857,0.927367677
1.888710948,0.71066312,6.610841469,0.74875992,0.341650314,0.641648325
0.186038211,0.629077308,1.204468284,0.690097289,-0.035281009,1.297031755
-0.232542463,0.726717733,0.792516096,0.760877987,-0.62616502,1.013431177
-0.418798079,-0.580668038,0.657837013,0.205837545,-0.85597121,0.381408418
2.621512579,4.879807252,13.75651567,48.41488229,0.151777842,5.245169846
1.772570351,-0.37458757,5.885962926,0.252943896,1.206372694,0.798463582
-3.347201973,-3.392197551,0.035182659,0.012373508,-1.488577883,0.219023788
0.192717034,-0.235097096,1.212539637,0.290806525,-1.050374123,0.263004656
2.640650555,0.978132603,14.02232293,0.978369961,1.637874117,1.698131987
-1.247108195,2.653784788,0.287334512,5.226724484,-1.207334181,4.027964417
-2.034527596,3.594646743,0.130742231,13.39185576,-2.626155085,3.085234933
0.263108635,0.219874719,1.300968042,0.458348585,0.017463266,0.988704929
1.175224061,2.069438223,3.238868568,2.913742168,0.344194027,2.56084377
2.52150429,3.68420732,12.44730695,14.64658672,0.012719837,2.198675625
0.218132513,1.658720619,1.243751869,1.932318581,-0.873450133,1.090833342
2.056391782,1.591392811,7.817710854,1.806502782,0.342800284,1.033344853
0.597245013,3.192612677,1.817105795,8.958588459,-0.177387754,4.724951776
1.245416029,-3.744050916,3.47437994,0.008703318,0.921433255,0.090276505
-0.045210551,-0.245633227,0.955796217,0.287758634,0.300944402,1.182143463
1.816694486,0.171924334,6.151490963,0.436889199,0.693386753,0.668227442
3.489927087,0.382953684,32.78355728,0.539535704,0.325471906,0.174497704
1.83378035,0.180939134,6.257497534,0.440845473,0.408051023,0.499652151
2.304136293,0.954873638,10.01552404,0.955876688,0.759842256,0.869648492
-2.098106672,0.645266655,0.122688498,0.701360439,-2.28715352,0.632396967
1.391549393,2.090787168,4.021075456,2.976616248,0.517838262,2.675126792
-2.419608414,0.632084184,0.088956445,0.692175449,-1.347236258,1.988191583
4.220480584,2.009834236,68.06618796,2.745145931,0.363159859,0.329359845
2.548442758,1.388694063,12.78717555,1.475053209,1.314752565,1.718731928
0.028939622,1.871665456,1.029362441,2.39088946,-0.448305911,2.181860555
-2.004588429,-2.580625116,0.134715729,0.027858278,-0.808164468,0.303556074
0.622589026,0.381091068,1.863747091,0.538531692,-0.086268499,0.780932049
3.13083249,3.233803979,22.89302984,9.335309943,1.585424273,5.228225518
0.896075794,1.499049464,2.449970035,1.647154847,0.101057448,1.653740836
-0.563794783,0.57814195,0.569045557,0.655827128,0.148762212,2.484455118
1.965010814,5.418992305,7.134989746,83.01259183,-0.546434668,5.790505882
1.972072967,2.954141934,7.185556481,7.057860315,-0.527675587,1.135459094
1.479792883,2.088550675,4.39203592,2.969966506,-0.139871559,1.304691963
-2.484857766,1.519316774,0.083337407,1.680878837,-1.589411414,2.944792272
3.565665605,1.728562633,35.36298337,2.072100098,1.234104166,1.009412876
0.250347411,1.329860049,1.284471578,1.390773474,-0.335454848,1.468468827
-2.321289926,-0.119245438,0.098146902,0.326526086,-2.001002507,0.586857735
2.336456689,1.128822759,10.3445177,1.137488496,-0.017458403,0.439311
-0.589332934,-0.297865034,0.554697181,0.273114261,-0.240966896,0.95441665
-2.199203331,-0.355433686,0.110891467,0.25783545,-1.791989399,0.569606427
3.343342268,1.4491415,28.31360037,1.566966367,2.049691511,2.196556703
-0.65607441,0.048401891,0.518884268,0.386123463,-1.117217612,0.523317595
-2.603188232,-1.742912644,0.074037154,0.06438255,-1.353549545,0.45839112
0.973620197,-1.055621061,2.647511644,0.128013307,0.451302311,0.405950035
3.265773226,3.408748636,26.20036197,11.12003722,1.033227425,3.091153631
1.171386364,0.889474706,3.22646259,0.895363683,-0.195885695,0.681249409
0.367063274,-0.863823184,1.443489251,0.155078602,0.227310387,0.552511747
-0.094081895,1.371678885,0.910208218,1.450167236,-1.10219975,0.882474049
0.000276307,-2.156678155,1.000276346,0.042566907,0.955277369,0.617119698
1.128760742,3.166083173,3.09182256,8.724046455,0.312830446,5.317724041
1.864541765,2.742029141,6.452978226,5.708915872,0.101005713,1.985751233
1.463135735,-0.750517803,4.319483068,0.173683986,0.748115414,0.483041064
2.46203872,1.416733947,11.72869871,1.516998857,0.998960895,1.352684378
-1.692059265,-0.206801991,0.18413994,0.299152444,-0.732515309,1.293893911
2.569135657,3.535256234,13.05453597,12.61966402,0.48089524,3.080141768
-2.334564311,-1.315548528,0.096852671,0.098712023,-0.989450308,0.733368883
4.020687941,1.913237197,55.73943808,2.492377807,2.229559048,2.280949688
1.429856787,2.507091245,4.17810079,4.513582773,0.4567366,3.237796173
1.007198062,4.025353136,2.737918779,20.60127848,-0.035815444,7.215907322
-0.559155689,0.122355676,0.571691546,0.415761158,-0.490442706,0.964542101
2.498880568,2.936482885,12.16886412,6.934319233,-0.220566611,1.073761889
-2.081730257,1.420403118,0.124714238,1.522575209,-1.101209361,3.433383515
1.34934285,1.682812185,3.854891456,1.979436453,0.063470471,1.33080412
-1.064484796,-1.61607129,0.344905506,0.073089447,0.583525933,1.240856173
0.23237754,3.065396459,1.261595941,7.888424713,-0.513358846,3.956344264
0.290837388,2.839537201,1.337547066,6.293624906,-0.812552122,2.42681837
-2.528699859,-0.058447815,0.079762656,0.346993991,-1.629319906,1.017669074
2.558191537,-0.745955884,12.9124445,0.174478128,0.568905707,0.195174892
1.83165131,1.180419157,6.244189242,1.19771929,0.333783307,0.904501368
1.659343634,3.670787547,5.255859944,14.45134583,-0.211322559,3.094542418
-0.669986776,-0.610115266,0.511715345,0.199864575,-0.55109793,0.599785259
0.416961789,-3.432662284,1.517344532,0.011882812,0.258361129,0.099454511
-2.834347018,-0.359470134,0.05875688,0.256796809,-1.375210446,1.316145615
-1.531601565,-0.255732633,0.216189149,0.284867069,-1.472754149,0.536775755
-2.506615252,-0.506063981,0.081543778,0.221781197,-1.445209673,0.894483497
1.146223391,1.516999087,3.146288145,1.676987597,-0.361288425,0.892164606
2.257345599,-0.706714726,9.557685539,0.181460963,0.790709965,0.305645223
4.261739129,2.926375767,70.93323828,6.864586246,0.714657846,0.83896659
-1.005437875,-0.939603248,0.365884388,0.143760976,-0.565153517,0.593769688
4.308709519,1.850045341,74.34448688,2.339752937,1.418014303,0.801640402
-1.246003533,-0.356685168,0.287652095,0.257512976,-1.145756781,0.57529181
-1.195854746,-1.114393083,0.30244533,0.120706526,-0.492817823,0.64499672
0.47338896,0.721536591,1.605425708,0.756945965,-0.733052274,0.566872698
-0.194529584,2.293206606,0.823221824,3.644454167,0.15923208,6.157820338
-2.681974457,0.841479922,0.068427913,0.853405829,-1.751192959,1.818072051
2.044134423,0.722472484,7.722471252,0.757654717,1.184830867,1.354893574
3.021454666,3.787846929,20.52112136,16.24600332,1.207031601,5.573146392
1.467553263,-1.337920361,4.338606713,0.096528173,0.977649327,0.40956223
1.954862707,2.938152452,7.062949265,6.945906215,-0.081991744,1.774528498
1.535420751,-1.717508915,4.643278785,0.066039059,1.156263423,0.363361761
1.94683154,0.493598939,7.006452711,0.602660619,0.486796337,0.617531378
2.581360024,1.910195657,13.21509879,2.484808655,0.958848663,1.667633826
0.200938466,-0.905580643,1.222549541,0.148736255,0.177792371,0.571273594
1.009752911,-0.152588821,2.744922691,0.315818113,0.292250881,0.617149732
-2.826190504,2.553209615,0.059238092,4.726616481,-2.113340685,4.361979905
1.152322461,4.350728018,3.165536212,28.5234917,-0.538047911,4.924498592
4.077091013,1.459747953,58.97366647,1.583674774,1.014025585,0.481490013
0.111108028,-0.09823027,1.117515624,0.333460697,0.101269641,0.962434542
0.102511351,3.418215945,1.107949878,11.22581396,-1.218707372,2.695981571
-0.51301112,-1.874870522,0.598690134,0.056423445,-0.958376793,0.154697596
-1.800891576,-1.62319507,0.165151577,0.072570624,-0.555797485,0.645756264
3.426910225,1.648217081,30.7813881,1.912128618,2.121875912,2.549967165
1.191764179,2.035925426,3.292885326,2.817712615,-0.179589988,1.466948184
0.178003519,0.692504613,1.194829525,0.735286259,-0.644735408,0.739534253
-4.581186979,-2.948691391,0.010242731,0.019279915,-2.092583772,0.366318033
-1.272487571,2.79501335,0.280133901,6.019555083,-1.901870838,2.247450456
3.488427413,3.844537251,32.73442947,17.1936005,1.222250276,4.304482126
-0.581339499,-2.591347539,0.559148885,0.027561166,-0.851220441,0.111779645
2.724236092,-0.315577006,15.24476388,0.268319457,1.621202883,0.666750622
2.477917812,5.882579282,11.91642632,131.9706148,-0.329102802,6.963425424
-2.579612972,1.637449211,0.075803336,1.891649521,-2.326409527,1.624118588
4.275479747,0.682836853,71.91463189,0.72821194,2.192998,0.817015458
-1.747176902,-1.877899813,0.174265218,0.05625278,-1.082479976,0.310482238
-1.103671574,-0.898899266,0.331651164,0.149733345,-0.506360967,0.690840646
-0.379277336,0.616534983,0.68435579,0.681495918,0.095918957,2.13783543
0.397783903,0.874715425,1.48852233,0.882245801,-0.120165258,1.21870533
0.08292302,1.678820073,1.086458169,1.971550074,-1.51866763,0.634615319
0.487917251,1.372899671,1.628920053,1.451938661,-1.510585063,0.398281283
4.661772127,2.406803869,105.8234486,4.082885094,1.395604928,0.897890421
1.234122654,0.491261867,3.435363195,0.601253803,-0.708421944,0.300093115
2.004311278,4.774710037,7.420981145,43.58486848,0.827938353,14.51047582
2.33748362,2.134547494,10.35514627,3.109766038,1.707755837,4.818511615
-0.496562515,1.689816112,0.608619187,1.993348948,-0.779166557,1.970759882
-2.472798879,-1.237831373,0.084348447,0.106689624,-0.706899069,1.123459319
-2.303146639,-0.013262561,0.099943861,0.363032629,-1.992902511,0.627310826
5.509693504,5.429228643,247.0753878,83.86670078,1.899876533,6.335909001
-0.003357303,-0.806139446,0.996648326,0.164287154,-0.756206936,0.274887039
1.528955013,3.536992022,4.613353409,12.64158811,-0.37795578,2.613618239
-0.556591245,1.838152294,0.573159498,2.312090962,-1.363954801,1.261802042
1.334026944,1.514914608,3.796300134,1.673495592,0.741958159,2.36919429
5.160023347,4.860701337,174.1685219,47.49865227,1.610975996,4.101808564
1.262693885,0.902090442,3.534931371,0.906730907,0.227387447,0.987069479
-0.576327303,0.327842228,0.561958484,0.510605618,-0.400515674,1.224171164
-1.433710775,-3.10836227,0.238422546,0.016434668,-1.6695804,0.061666482
1.717452117,-0.755600078,5.570317851,0.172803516,1.490701097,0.853849469
2.901010183,3.111236025,18.19251385,8.258442624,0.691487433,2.297078263
1.44010217,4.784365656,4.221127069,44.00774564,-0.040977477,8.922101505
2.451735949,-1.073921675,11.60848097,0.125691891,1.204344853,0.31787611
2.459343558,0.858446266,11.69713053,0.868008533,1.298514964,1.260174373
1.242968416,1.970266483,3.465886403,2.638647521,-0.462217021,1.022906779
-1.901069008,2.006285997,0.149408815,2.735422758,-1.225773748,3.971443335
1.461079259,-0.353200004,4.310609285,0.258412017,0.963266754,0.781724615
2.464064719,1.416559859,11.75248513,1.516734789,0.693211228,0.994887767
-0.203403229,-0.895817721,0.81594916,0.150195467,-0.501393166,0.381744849
6.656041922,1.89602458,777.4675619,2.449844566,3.153971417,0.980812982
-3.022281152,-0.936622718,0.048690022,0.144190099,-2.549106895,0.313904042
2.18264389,1.95923942,8.869725862,2.609710823,-0.008138085,0.854640473
3.203715667,0.594463197,24.62385446,0.666618872,1.138780641,0.548416083
0.978367128,-1.4911552,2.660109076,0.082814244,1.482346468,0.848740536
1.128396153,-1.361067267,3.09069552,0.094319505,0.975845009,0.504696878
2.505300646,4.777243114,12.2472405,43.69541226,0.148350293,5.274999609
2.87415904,0.833290884,17.71052402,0.846445793,0.788908757,0.564581792
0.869309162,-0.020250705,2.385262454,0.360504549,0.55758122,0.965162603
-0.386885275,-0.941387151,0.679169008,0.143504749,-0.027394393,0.672292134
0.718052951,3.105767481,2.05043702,8.21340422,-0.877074959,2.043644488
2.012588746,2.089405433,7.482663013,2.972506193,1.216243471,3.551800277
2.27485076,2.266545981,9.726467328,3.548574527,-0.351249812,0.699922033
2.329952284,1.233557525,10.27745113,1.263085485,-0.294393117,0.358680608
-0.074984656,0.159883492,0.927757722,0.431660229,0.253137809,1.506390775
0.171592666,0.948977202,1.18719415,0.950257007,0.011497986,1.698515006
